text,label
hI brown nose telling super duper beautyful saI would day sorry someone died,0
suddenly something happens write portuguese,0
first see mtv movie awards thursday sad 3 3 looking forward thursday jubii,0
join karenwild,0
canon powershot s400 served well sorry left u car hottest 3 days mourn loss,0
afford see angels demons watche would free http tr I lvbu,0
get motivated might b sunday crying club,0
get auckland watch jb 3d movie I soo gutterd suppose wait till dvd release,0
log computer work ack got lots guru today anyone help,0
make labels til computer fixed fix computer make money make money unless sell soap grrrr,0
sleep sucks eggs bacon I suppose get early,0
sleep damn miserable I sooooo itchy please help sleep I going cry,0
wait hills finale tonight,0
wait weekend bmth saturday,0
carrie bad eye infection waiting hear vets see found anything,0
cba I revising french oral fuck,0
certification test 8 30 morning feeling much better one today,0
changin name ambergirl66 haha youtube name mathces background,0
chilling niggahz haley dylan,0
chocolate cake delicious strawberry yummy yummy,0
church matt good think I going churchgirl,0
city tonight mae,0
cnt even use single twitter app,0
cold despite heater weirdly though actually cold today,0
come bitche isss,0
come party,0
come manche ister england I would love meet dI would fun germany beautiful love l xx,0
coming home stretch j fic yay,0
computer tempermental moment,0
congrats al newest state senator elect democrat mark keahey http gd mrr3,0
content made pac let us see long last,0
cookies first tI ame,0
could night worse,0
could find,0
cramps drugs good,0
crap day tat get craper,0
credit card bill ow wallet,0
dad came back asked us go anyer till thu hI gon na go back forth banten anyer us poor hI,0
dads got turn power caio,0
dammit sleep day,0
damn gettin someone right damn guess I sleeping tonite ise texts,0
damn u still sleep look think royalty beats city council,0
damn make tI ame border closed drove hr toher sI woulde state make ti mexico sniff sniff tired,0
damn lost three followers getting close fifty help,0
damn something wrong youu,0
dan birthday,0
darn city want leave,0
def studio ur jus gunna get lyrics shrug,0
definately bedtI ame,0
definately missed train smh fuck,0
depressing day http blip fm 6tfp6,0
devstateddd silly iphone deleted jailbreak stuff 25 apps,0
dI would get go see oh well ended going dinner blase brI wouldget,0
get much sleep cos flippin neighbours grr tI ame work,0
get car scheming tonight sad dI would get mosh looking like complete bogan woots,0
go last night fell asleep suck literally,0
tI ame updating bebecause 2 busy enjoying love making sleep clothe eating bbq weather miss 3,0
think netball coz raining got one take manee going b annoyed,0
win twitter contest boo,0
dinara lost roland garros safins hard,0
dinner bath workout run,0
diplomatic husband wife u expect remember ur birthday u never look older via,0
dissapointed,0
anybody know statistics homework started nobody answering emails business studies,0
know get fir tattoo,0
feel good ptosis,0
forget vote today http bit ly 3mg0r,0
ignore smell sizzling skin sitting sun,0
know wrong,0
like ending night arguing huz smf stupI would home I amprovement crap,0
wan na go work,0
tweetwrath think coined new word twitter dictionary http tr I nyyv,0
guys fun last night hope got text pub quizzage tomorrow,0
know I miss someone bitch brussels trams metro bad customer service lack quorn etc,0
class answer no4lyfe work etj road n nola I hungry no1 2 eat,0
funny fact 3x town population following hI tumblr h http tr I lcel,0
gon na miss really gon na 2 3 years might end visiting aussie land wish,0
guess end love affair emusic,0
grantham,0
taking lunch today,0
delo,0
busy see london evening boy,0
never twitter anymore,0
lmao,0
twitter mam notenance frI woulday night really listening think wo http tr I ndkq,0
exe er ppt talk er txt leafy potted plant http tr I obof,0
trent reznor quits twitter http migre 281e via,0
would love meet I made plans already get another opportunity soon,0
lovely complI ament thx much,0
thankyou,0
update sb 110 fwy x 8th st correction dead female 16 lafd complete chp coroner handle nfd brian humphrey,0
kstew still together http bit ly cdrcw happy lol I happy kristen happy,0
oh good link,0
front black would got white one black looks sleek white,0
full voice control making want iphone 3gs 02 charge fortune 3g contract til april,0
thickness dat jst tell em 2 suck ur dyck always makes feel better,0
awesome 4th quarter ladies great game,0
messing mind,0
quite opposite,0
night thanks call,0
makes wan na cry,0
know difference like say long tI ame long tI ame http tr I njoo,0
thank genuinely grateful,0
pretty much look like candy floss machine today,0
posterous looks like tumblr iphone looks interesting fold content http tr I nhcv,0
wan na leave ny today,0
worry amigos still hangin 3,0
3k chips,0
downloaded one movie yesterday problem thnk deserve,0
driving lizzie airport say good bye lizzie,0
dt tonight dt tomorrow day night beauty,0
dude almost shocked lesson learned never get outta shower think electricity hate ur ass,0
eaten steak I feeling good much better missing lady though,0
eating last wizz fizz,0
ecl day try cram organic chemistry back head final tomorrow ugh,0
eff bitch dunkin donuts,0
elise melanie shiz,0
ellie text saying gona read text speak mcfly,0
emotional,0
everton f c got beat finals f cup chealea f c oh well least got finals played well,0
everton oh well lol,0
every fucking day,0
every one talking msn gone offline able talk till tomorrow feel lonely x,0
every often catch reflection think one cool son b tch today one days,0
every tI ame leave room miss bubu sending msg gone sI woulde hapnin day universe mxit,0
everyones drunk,0
everyones dying bordeirlne svu,0
exams help,0
expensive car repairs,0
explore twitter,0
f ing red wings,0
failed inspection dI would know pass wo oven wo anti tip bracket sold w oven worse taxes,0
failing everything give,0
famed michigan bookstore close doors http u mavrev com bc7v,0
famliy going bck homee take sister hores rI woulding oh gon na boring day,0
farrah fawcett dies cancer 62 http bit ly onhyd,0
fcukk,0
fedex kicked french open,0
feelin pessI amistic,0
feeling litle sad,0
feeling sad leaving mumbai,0
feeling reality setting know beyond point still want follow dreams I scared,0
feels bad cali poor thing,0
female model tortured prince http tinyurl com mbmanohara,0
ferrets much cooler fishe,0
field trip today leaving 3,0
finally home bout napp get ready college tomorrow ughhh sooo excited,0
finally managed check euromillions results 89 million I afraI would oh well got ta win,0
finding hollywood vI wouldeo frequent model ing fact closed cancels account much 4 super cheap dvds,0
hope fun lisa jillian replacement lol busy getting rosiecakes drunk lol 3 u xo,0
missed I amma call u tomorrow reduce number qs tomorrow pls phobia lol seriously,0
ise ppl catch crabs,0
light bit punch mission san francisco gin mexican liqueur seemed apt name,0
death55 super emo stupI would stuff rn sg making feel better p,0
giants bullpen loses lead,0
anyone else saI would something,0
galaxy mean best religion thing follow right way,0
bows raI would dunn back inn speedy recovery mate,0
yeahuhh,0
worse day ever boss spazzing work finally done late night photo shoot flat,0
called cheeseburglar made sad,0
win first award nominated oh well tied nominations,0
says crush commies sad grandfather rip commie,0
well none us getting alive would like stay wish people would stop killing,0
prodigy boston 2day boo roll summer already x,0
sorry got carried away gossip another note pass hippo birdie big koala hug kris xoxo k,0
office know hard believe people want employ,0
lmao 3,0
hi ur back ur next mk gona need 1 really good hugs friend liam give ok,0
lost groups good thing 23k followers,0
guardian uk 12 students reported killed crackdown violent clashe http bit ly whlbv,0
galaxy badly one know got far,0
saI would flickr mac would install os x yes user focused design goes exploding colostomy bag,0
cheer emo kI would,0
lvatt comming,0
next days,0
happy sunday,0
1 dinger regret popping pill,0
1 month bed 1 30am already failing see,0
2 days tlkd 2 mi amor I kinda stubborn comes 2 bf call bugaboo type,0
2 hear jon n kate couples steer clear reality show say,0
2009 ncaa national softball champions uw huskies,0
2nd item dI would arrive still waiting show aramex web page,0
finishe would paper smh,0
first days always good wish dentist gave hours though,0
fone talk 2 love I amu marcus,0
fact get work done dI would,0
forgot xbl today check see game xbla wanted buy oh well maybe tomorrow,0
found mosquito bite tend get really swollen red distracting caffeine,0
found way make private woot woot,0
four fake people added people like twitter,0
frank iero sexiest vegetarian 2009,0
french lost,0
fuck man hate work suckss,0
fuck,0
fuck money running jobs,0
fuck ugly person,0
fucking rur mom,0
fwd good morn happy birthday regardless ppl saI would yesterday realize happend behind scene one,0
gah much less ok trying tell,0
gcse clearly suck,0
geez chelsea already scored everton 1 0,0
gerald lost friend I wouldk say like day 2 crazy events,0
getting goodbye e mails,0
getting mani pedi husband,0
getting webcam today,0
getting ready leave spring city tn I going miss show tonight,0
getting ready watch sprint cup boys try tame concrete monster mile hopefully tires much issue,0
girls girls fight enough go around,0
gnight phone sucks bleh,0
g night tweeties 3 talk haha work,0
go away migraine welcome,0
go away rain,0
go follow personal twitter,0
go wings ftw,0
god I early hayley still asleep today party day I getting stuff ready x,0
going home see baby ashamed faith,0
going dinner family,0
going bed,0
going bed,0
going bed,0
going get pi colada mix wallow sorrows,0
going bad day love x3 believe backed someone,0
going lay fuck tonight,0
going london expo weekend wait,0
going master classes without car miss vw,0
goingg sleep school pizzaa,0
gon na miss jesse mccartney live stream kiss concert cuz babysit figures internet klfjhadsklfhk fml,0
gon na wow bit later twitter 3,0
good luck,0
good morning lovely,0
good morning afternoon things great today,0
ff ff tommy chi allday k sly fly juncity manhattan atl owww wordsmith fiyah,0
online reality blogging tweets life social media list,0
